date,d2m,t2m,ssr,str,tp,sp
8/5/2014,294.6802506,297.1266788,9469040.909,-2189833.928,18.08126317,91368.71128
8/6/2014,294.5258943,297.3261429,1.04E+07,-2243383.45,17.15273279,91410.58179
8/7/2014,294.2878201,297.0070762,9770838.401,-2243000.812,11.09417928,91486.22901
8/8/2014,294.5944707,297.1843982,1.00E+07,-2328266.375,7.852782272,91632.22295
8/9/2014,294.8714617,297.2869801,1.09E+07,-2556357.974,11.92413066,91777.63
8/10/2014,295.0722588,297.3493414,1.10E+07,-2505275.076,12.074687,91768.2153
8/11/2014,295.1205713,297.4747045,1.11E+07,-2481815.824,10.56392746,91675.13298
8/12/2014,295.1808804,297.6855418,1.11E+07,-2470577.869,9.582658422,91614.91835
8/13/2014,294.7180749,297.5720236,1.03E+07,-2244549.983,15.12667995,91588.33685
8/14/2014,294.2803361,297.3492641,1.04E+07,-2365541.516,20.59611447,91596.6994
8/15/2014,293.8271788,296.817168,1.02E+07,-2318747.981,15.49082356,91758.91922
8/16/2014,293.5894359,296.8528245,1.26E+07,-3056452.906,5.245999177,91915.45448
8/17/2014,293.6389063,297.4459409,1.49E+07,-3707752.663,2.827957066,91988.02612
8/18/2014,294.109895,297.8570926,1.49E+07,-3930533.447,2.430006349,92195.99817
8/19/2014,294.4845837,298.5783323,1.57E+07,-3967610.022,3.038065244,92136.87381
8/20/2014,294.4128286,298.6482939,1.50E+07,-3879035.673,4.021031333,91967.45941
8/21/2014,294.0879742,298.4635897,1.47E+07,-3997599.326,4.563125702,91855.84725
8/22/2014,294.1169518,298.6131903,1.64E+07,-4355289.745,3.728070465,91941.41927
8/23/2014,293.814369,298.6115602,1.61E+07,-4417606.452,3.336687709,92005.18379
8/24/2014,293.6474221,298.7947528,1.66E+07,-4615982.927,2.885374017,92001.51519
8/25/2014,293.4898618,298.9689866,1.68E+07,-4675632.365,2.600355907,91977.87368
8/26/2014,293.6685958,298.8568044,1.63E+07,-4374286.957,4.197497174,91909.11274
8/27/2014,293.7698447,298.4001394,1.54E+07,-4083382.089,3.822981603,91868.3104
8/28/2014,294.09358,297.9565502,1.46E+07,-3809758.609,4.800226464,91969.52129
8/29/2014,294.1753604,298.0940287,1.52E+07,-3889219.046,3.768752841,91918.09936
8/30/2014,294.3305815,298.225145,1.59E+07,-3942688.486,5.172863296,91806.32144
8/31/2014,294.1691488,297.7069334,1.44E+07,-3480452.222,7.931753452,91667.82333
9/1/2014,293.7809412,296.8940933,1.13E+07,-2752842.651,8.695032978,91659.01344
9/2/2014,293.7520416,296.8004362,1.12E+07,-2767876.63,9.80624874,91795.91772
9/3/2014,293.7760571,296.7913254,1.19E+07,-2975700.518,9.601807324,91884.15386
9/4/2014,293.8789161,296.7648042,1.25E+07,-3132595.13,7.705741853,91812.59062
9/5/2014,294.0202591,296.6885279,1.12E+07,-3034942.079,7.123042779,91773.84413
9/6/2014,294.122349,297.0598072,1.26E+07,-3226375.861,6.902887411,91854.0017
9/7/2014,294.1882087,297.3419586,1.31E+07,-3237465.105,5.980541677,91961.90507
9/8/2014,294.391864,297.2179724,1.27E+07,-3048397.279,6.114464299,91920.97876
9/9/2014,294.2163159,297.0148337,1.26E+07,-3046661.93,7.351761664,91870.23435
9/10/2014,293.9502728,296.3720734,1.06E+07,-2735983.864,9.865644202,91974.48151
9/11/2014,293.9235172,295.9432844,9416869.917,-2461474.538,12.39053101,92109.29497
9/12/2014,293.7925627,295.8097368,9730131.493,-2722144.972,10.30257131,92086.89585
9/13/2014,293.6074394,296.0541172,1.16E+07,-3195046.285,7.713252383,91986.52474
9/14/2014,293.5302655,296.3373253,1.29E+07,-3650931.946,5.937271429,92022.14801
9/15/2014,293.4702665,296.4099921,1.35E+07,-3958458.568,4.874956677,91978.71849
9/16/2014,293.3400235,296.7840032,1.48E+07,-4420497.071,1.986463059,91863.09573
9/17/2014,293.4945844,297.4764235,1.63E+07,-4757012.088,0.838472447,91850.30067
9/18/2014,293.7145027,297.9906438,1.67E+07,-4677939.387,2.258137392,92025.39409
9/19/2014,293.5705332,297.7103743,1.53E+07,-4324332.219,4.435500298,92031.67247
9/20/2014,293.2293229,296.7794774,1.29E+07,-3751233.218,7.005938994,91942.19806
9/21/2014,292.9530221,296.5965309,1.30E+07,-4073334.401,9.479015396,91957.10709
9/22/2014,291.8967038,296.8870744,1.54E+07,-5084042.834,2.652587061,92061.62477
9/23/2014,291.4124456,296.941741,1.67E+07,-5440747.817,1.355019368,92077.59124
9/24/2014,291.4998,296.5730871,1.55E+07,-5229474.287,2.687877618,92215.77917
9/25/2014,290.9764898,296.4497442,1.56E+07,-5385983.518,2.78825203,92310.55642
9/26/2014,290.241992,296.3487295,1.57E+07,-5603094.584,1.507873508,92369.98091
9/27/2014,290.1084474,296.5135987,1.60E+07,-5617176.852,0.484784939,92487.62759
9/28/2014,290.3138615,296.5049751,1.59E+07,-5515248.199,1.01322208,92532.3054
9/29/2014,290.2827494,296.2949617,1.57E+07,-5463126.438,1.706644327,92481.41161
9/30/2014,290.4735789,296.2426215,1.55E+07,-5409787.319,2.041693824,92551.19684
10/1/2014,290.5394387,296.0654051,1.55E+07,-5498523.439,1.417148921,92596.94059
10/2/2014,290.2194436,296.3607842,1.58E+07,-5540095.846,0.599245965,92509.23427
10/3/2014,290.1734078,296.5354505,1.53E+07,-5464345.077,0.437590413,92412.91671
10/4/2014,290.2426901,296.9257048,1.54E+07,-5571607.329,0.330628157,92492.08106
10/5/2014,290.5938362,297.0419526,1.56E+07,-5609479.383,0.507994829,92637.91951
10/6/2014,290.6337969,297.0243148,1.59E+07,-5749143.873,0.433773231,92581.13435
10/7/2014,290.7883353,296.7166631,1.56E+07,-5567367.062,0.78765254,92443.20544
10/8/2014,290.5579655,296.5903768,1.56E+07,-5668378.362,0.589658209,92466.45934
10/9/2014,289.7733542,296.5443466,1.56E+07,-6011284.128,0.286495817,92427.57532
10/10/2014,288.0878042,296.016036,1.62E+07,-6805510.696,0.320738824,92323.17386
10/11/2014,286.9947492,295.6651983,1.66E+07,-7299655.786,0.284888218,92294.72282
10/12/2014,287.4691538,295.5661544,1.55E+07,-6593253.433,2.669434437,92400.16457
10/13/2014,289.7439225,294.5791628,1.04E+07,-3879543.176,12.08660911,92371.01238
10/14/2014,290.079305,293.3311599,6607773.39,-2867138.926,23.67221056,92451.73778
10/15/2014,289.0211687,293.4233367,1.20E+07,-5091675.311,1.244602921,92764.92626
10/16/2014,287.7568798,293.1761399,1.38E+07,-5881769.106,0.243932261,92712.49338
10/17/2014,286.8396049,292.9902491,1.43E+07,-6325170.695,0.366202661,92694.37961
10/18/2014,286.053777,292.6172448,1.45E+07,-6623713.285,0.376131332,92627.54554
10/19/2014,285.1926306,292.7275854,1.52E+07,-7052139.75,0.114366088,92629.29963
10/20/2014,285.3334572,292.9483969,1.50E+07,-6874153.429,0.166892331,92743.43678
10/21/2014,286.0083899,293.2175973,1.49E+07,-6647477.702,0.21814267,92878.77517
10/22/2014,285.8756975,293.4460661,1.45E+07,-6619674.171,0.115526417,92868.10577
10/23/2014,285.7333055,293.5911947,1.41E+07,-6491481.304,0.137349474,92718.60964
10/24/2014,285.7287506,293.5292335,1.35E+07,-6146299.385,0.291493648,92631.26578
10/25/2014,286.5793468,292.9886693,1.21E+07,-5681220.143,0.971970457,92680.57778
10/26/2014,286.1718742,292.3223877,1.26E+07,-6041371.217,1.030605661,92853.36564
10/27/2014,285.6568818,292.1940955,1.36E+07,-6366839.749,0.484559382,92738.08962
10/28/2014,285.3190372,292.3794862,1.35E+07,-6326420.535,0.544898082,92641.04099
10/29/2014,285.2887848,292.7405595,1.34E+07,-6312150.63,0.502180717,92642.09907
10/30/2014,285.5057113,292.9984997,1.33E+07,-6278971.847,0.308206794,92635.23218
10/31/2014,285.6771176,292.8965534,1.25E+07,-6017397.341,0.232935051,92657.27175
11/1/2014,285.0127009,292.4581926,1.30E+07,-6419947.901,0.218972429,92691.76982
11/2/2014,283.965686,292.1915382,1.39E+07,-7119363.93,0.164822211,92751.47796
11/3/2014,283.5013402,292.1160274,1.42E+07,-7284797.145,0.124056802,92666.5024
11/4/2014,284.2232379,292.5599651,1.39E+07,-6835413.632,0.2866182,92580.49225
11/5/2014,284.6032184,292.5462743,1.33E+07,-6749307.88,0.478949925,92577.49803
11/6/2014,283.937412,292.1751784,1.39E+07,-7263070.815,0.109670153,92542.87408
11/7/2014,284.767357,292.7338133,1.39E+07,-7073338.325,0.076326667,92698.60755
11/8/2014,285.3144819,293.065161,1.38E+07,-7058804.175,0.082599022,92816.78121
11/9/2014,284.9183283,292.7498369,1.36E+07,-7129239.801,0.046463727,92849.19068
11/10/2014,284.0585844,292.5845086,1.34E+07,-7015295.824,0.140379091,92710.32868
11/11/2014,283.5923993,292.2604407,1.31E+07,-7019201.325,0.253867659,92700.87458
11/12/2014,282.3919887,291.5912843,1.34E+07,-7589726.229,0.277129431,92785.86827
11/13/2014,282.1829165,291.3569276,1.33E+07,-7546591.7,0.113009339,92886.2962
11/14/2014,281.8705755,291.2162323,1.27E+07,-7285952.823,0.148262809,92815.48462
11/15/2014,281.110252,290.4649918,1.28E+07,-7450225.318,0.279853298,92718.65916
11/16/2014,280.374895,289.9276948,1.28E+07,-7736467.895,0.204909645,92738.53177
11/17/2014,279.857053,289.6142083,1.34E+07,-8087722.137,0.194199548,92830.96899
11/18/2014,280.1156119,289.5491019,1.34E+07,-8096832.473,0.133318805,92965.21397
11/19/2014,280.3425123,289.4286112,1.33E+07,-8055222.486,0.166465728,92872.0032
11/20/2014,280.4115476,289.521185,1.31E+07,-7936798.195,0.146956761,92746.71417
11/21/2014,280.7616709,289.564684,1.30E+07,-7871133.13,0.130599629,92664.81547
11/22/2014,280.7362227,289.4640303,1.30E+07,-7807961.018,0.292497586,92618.36061
11/23/2014,279.9391892,289.2407444,1.31E+07,-8159119.305,0.136839673,92690.06829
11/24/2014,279.4180524,288.8250496,1.32E+07,-8322769.758,0.057343889,92816.85977
11/25/2014,279.6063034,288.6796927,1.31E+07,-8212321.809,0.105720492,92683.36071
11/26/2014,279.485733,288.6722732,1.29E+07,-7895750.425,0.168770171,92434.3149
11/27/2014,280.8224256,289.1723313,1.22E+07,-7252119.183,0.41017185,92530.13294
11/28/2014,281.9063745,289.8578457,1.21E+07,-7107369.33,0.276272171,92594.08672
11/29/2014,282.3909984,290.5500264,1.20E+07,-7039507.039,0.171887338,92588.2598
11/30/2014,282.3129663,290.7742637,1.22E+07,-7350031.906,0.07847404,92657.13917
12/1/2014,280.3805056,290.1763956,1.24E+07,-8015106.45,0.042839378,92668.29089
12/2/2014,279.4243175,289.5884554,1.25E+07,-8048024.443,0.050439855,92727.99617
12/3/2014,279.9283953,289.4982395,1.24E+07,-7809794.174,0.067607808,92685.46667
12/4/2014,280.7806347,289.4139371,1.21E+07,-7539954.302,0.085723513,92827.45976
12/5/2014,280.7307815,289.1354461,1.19E+07,-7589737.152,0.061332436,92932.53911
12/6/2014,279.8845852,288.6571672,1.18E+07,-7657888.283,0.06895521,92843.95277
12/7/2014,279.1774637,288.4287844,1.17E+07,-7712811.245,0.079794374,92740.29061
12/8/2014,279.0649799,288.1285563,1.19E+07,-7772024.18,0.136400277,92744.72395
12/9/2014,279.2932932,287.925933,1.24E+07,-8050297.457,0.123616962,92848.3025
12/10/2014,278.800578,287.198917,1.23E+07,-8100808.191,0.101449481,92826.39105
12/11/2014,277.4273843,286.4886077,1.20E+07,-8066691.134,0.095478103,92868.17019
12/12/2014,278.6302233,286.9668689,1.17E+07,-7036790.858,1.8700562,92895.30938
12/13/2014,282.2629718,286.9838894,7647981.875,-3746204.889,9.6109556,92865.06622
12/14/2014,282.691499,285.9732552,5846435.991,-3561931.254,8.905962992,92870.1605
12/15/2014,280.9110386,284.61459,7966140.925,-5047557.792,4.490964052,92959.62136
12/16/2014,278.7137531,283.3266979,1.01E+07,-6757018.908,0.447344645,93109.24641
12/17/2014,276.7117682,282.9317406,1.16E+07,-7906095.797,0.02773406,93093.39428
