date,d2m,t2m,ssr,str,tp,sp
12/28/1986,262.6478062,268.8418798,7207574.435,-4747946.694,1.90024189,70781.87136
12/29/1986,262.1214101,267.3625521,7391079.303,-5618418.975,1.422857183,70498.01285
12/30/1986,262.6684378,267.3209148,7650119.759,-5266407.257,2.151114198,70395.06118
12/31/1986,260.0501643,265.8453989,7363109.317,-6034195.977,1.719651302,70456.85081
1/1/1987,260.3906086,266.2454839,7850130.524,-5623408.834,0.954074594,70360.8338
1/2/1987,261.1141298,266.3813993,8063474.187,-5980808.474,0.916731465,70364.53499
1/3/1987,257.7592774,265.5647317,8445354.388,-7097363.539,0.25490249,70694.50197
1/4/1987,258.2592535,266.7656866,9466263.018,-7129407.469,0.123646009,70734.99841
1/5/1987,261.0141903,267.8512701,9194236.4,-6536489.325,0.314571255,70718.11485
1/6/1987,261.4609219,267.5306556,9206420.702,-6580257.134,0.275807756,70901.16078
1/7/1987,262.0422071,268.3806812,9072809.876,-6104645.158,0.401423885,70962.92722
1/8/1987,262.5949606,268.1757018,8422331.621,-5847520.074,0.888663069,70775.64425
1/9/1987,261.553333,267.2868447,8894575.473,-6276675.039,0.473526393,70730.61184
1/10/1987,260.7540439,266.9405257,9018073.564,-6676801.321,0.398102519,70883.43647
1/11/1987,262.5207066,269.3565116,9135226.481,-5799117.839,0.826221375,70962.55708
1/12/1987,265.0544615,269.0167394,5321911.203,-4004577.96,3.108435449,70850.17367
1/13/1987,263.6644727,269.2066382,8712323.682,-6021292.038,0.320566749,70880.31088
1/14/1987,264.4176203,269.9540523,8729176.778,-5596096.725,1.614898767,70617.31274
1/15/1987,261.534312,268.2298723,8568641.707,-6979686.795,0.322198857,70873.98803
1/16/1987,261.4666043,270.0827738,9946539.01,-6924984.567,0.264787934,70956.28266
1/17/1987,265.9776331,272.1195038,9425301.236,-5875555.641,0.788317802,70805.81232
1/18/1987,264.8287222,270.7757966,8704127.508,-5920965.374,0.578076286,70784.92861
1/19/1987,265.9023771,271.7531343,9033708.614,-5772966.635,0.992108211,70763.19708
1/20/1987,265.4411008,271.3222167,8938342.548,-5941576.214,1.092016597,70645.60197
1/21/1987,265.2502838,271.1721716,9161751.775,-6149920.718,0.764436756,70642.90182
1/22/1987,265.0005096,271.3329011,9973062.549,-6669221.778,0.347461202,70775.31172
1/23/1987,265.1491934,271.7411918,1.04E+07,-6795215.729,0.571627222,70790.98645
1/24/1987,263.4943039,270.8062005,1.03E+07,-6950189.449,0.695819218,70730.30108
1/25/1987,260.5212474,269.7680243,1.07E+07,-7993701.413,0.268392768,70853.46286
1/26/1987,260.715175,270.1366134,1.12E+07,-7857642.286,0.244737693,70895.08439
1/27/1987,262.2304377,270.2685835,1.04E+07,-6824593.786,0.406351592,70893.60176
1/28/1987,261.8743251,269.8492443,1.04E+07,-7002927.849,0.451424258,70803.9153
1/29/1987,262.7301064,270.0896938,1.03E+07,-6528227.881,0.788840134,70775.73879
1/30/1987,263.2634129,270.1534258,1.05E+07,-6825431.714,0.696761013,70906.45589
1/31/1987,263.4428985,270.2741547,1.10E+07,-7038579.372,0.532233271,70857.34398
2/1/1987,264.5677839,271.1057923,1.06E+07,-6435093.584,0.983094246,70751.0215
2/2/1987,264.7402357,271.1676163,1.05E+07,-6472216.719,1.489368391,70816.09149
2/3/1987,264.3525963,270.9893502,9709116.366,-5963340.496,1.337544652,70795.9149
2/4/1987,264.6455732,270.2493514,9108926.594,-5561282.233,4.703377055,70649.01541
2/5/1987,261.2026124,269.2121368,9316119.962,-6746620.784,3.180800051,70798.06082
2/6/1987,260.2828319,269.8176917,1.11E+07,-7857095.078,0.078772758,71025.16153
2/7/1987,261.5174337,271.5727111,1.22E+07,-7856430.289,0.043206196,70960.33585
2/8/1987,264.1900942,271.9821699,1.18E+07,-7044057.544,0.730267762,70723.06499
2/9/1987,264.8661362,271.0901418,1.11E+07,-6462715.918,1.937910994,70501.80545
2/10/1987,261.5807086,269.6552596,1.04E+07,-7024384.74,1.524009646,70584.42889
2/11/1987,261.2576953,270.7997172,1.18E+07,-7636644.819,0.126303839,70775.86419
2/12/1987,262.7893211,272.7943536,1.23E+07,-7599261.676,0.062523474,70848.09848
2/13/1987,264.0816789,273.6648106,1.21E+07,-7132364.976,0.167806707,70853.8687
2/14/1987,266.5265508,273.9946543,1.18E+07,-6622812.638,0.508136329,70838.26465
2/15/1987,267.8105897,273.7908761,1.10E+07,-5902046.762,2.156069352,70697.63785
2/16/1987,267.3912763,273.369473,1.07E+07,-6047702.123,2.35657455,70642.47736
2/17/1987,267.0104442,272.7652068,1.04E+07,-5894979.33,4.383321572,70563.97297
2/18/1987,266.1526198,272.4440166,1.05E+07,-6098862.672,3.462835477,70612.78621
2/19/1987,264.0176335,271.6136105,1.10E+07,-6691178.769,2.891434941,70678.26269
2/20/1987,265.3901127,272.1884383,1.13E+07,-6400787.988,2.285520708,70739.2588
2/21/1987,265.2231035,272.3874105,1.13E+07,-6436728.49,1.985775019,70710.57368
2/22/1987,266.2970221,272.6128365,1.04E+07,-5841804.299,3.039978365,70662.74615
2/23/1987,265.5296755,272.721841,1.11E+07,-6602414.353,1.255010874,70809.36536
2/24/1987,265.540112,273.0786952,1.23E+07,-7011815.756,0.970371934,70809.42045
2/25/1987,266.8235883,273.984899,1.20E+07,-6525839.573,2.33194335,70675.3411
2/26/1987,268.1108649,274.4963404,1.11E+07,-5808061.226,2.927270835,70620.02277
2/27/1987,268.9388874,273.653482,1.00E+07,-5216618.259,8.393915627,70499.67493
2/28/1987,266.3711035,272.1552481,1.09E+07,-6098573.672,4.582910601,70507.02018
3/1/1987,265.6457802,271.676541,1.10E+07,-6039498.271,2.751881837,70727.73489
3/2/1987,263.471165,270.9794557,1.14E+07,-6900832.849,1.273079449,70796.38114
3/3/1987,261.7276599,270.74279,1.22E+07,-7371045.175,0.360710063,70707.57388
3/4/1987,262.6027021,271.2288243,1.20E+07,-7201918.569,0.874574722,70735.05463
3/5/1987,262.6936518,272.1219952,1.34E+07,-7750722.769,0.466284431,70791.48561
