date,d2m,t2m,ssr,str,tp,sp
1993-06-18,297.85266614890605,298.4919862528339,2112695.343155639,-283214.510581302,132.86999633810584,98832.81654843103
1993-06-19,297.65425125566253,298.0141053132068,4123550.971872489,-581604.2443075276,50.07479218060221,99421.64217233576
1993-06-20,297.2376945896525,298.0553585685718,4516437.755156711,-517105.44173586933,8.240061969920285,99472.54738128823
1993-06-21,297.67914106275515,298.86759665310626,7562266.935976427,-904902.5186177335,10.307323691546674,99505.49419782875
1993-06-22,297.6793870678096,298.58531089450264,6188776.758103402,-684968.3257433701,8.022483299540477,99477.80634693251
1993-06-23,297.46228297751594,300.4095789196342,1.292016559924993E7,-1909733.123493169,7.537012824011909,99333.43266383995
1993-06-24,297.59791083974136,300.4707837735386,1.6233229434235202E7,-1891038.3193142244,7.464972144467613,99179.75752460634
1993-06-25,297.39466863496455,298.5101841912014,5465626.309670507,-570148.7125636217,19.089680823303272,99299.65189741235
1993-06-26,297.6273406870355,299.4459260744179,9407174.436646126,-1666119.735333512,3.487665149311645,99582.27922824792
1993-06-27,298.1432554803796,301.05150287702094,1.606516928261452E7,-2839167.380123226,0.6919719963395623,99618.57598552674
1993-06-28,298.2823548179427,300.77832508504423,1.329789620251808E7,-2040447.369943745,5.971647212918754,99514.03098582498
1993-06-29,298.26610716867367,300.065880349581,1.2205239450843824E7,-1338769.8885614786,17.01254027396912,99375.67453401601
1993-06-30,298.277334380846,299.7507327740848,1.1481595634074472E7,-1184779.9694615593,8.321755294956278,99235.57610420712
1993-07-01,297.8489942953452,299.02126321623143,5737053.420305385,-615917.8274845968,7.591878364914305,99375.85694183421
1993-07-02,297.9744073561403,299.90459933409954,1.1059604658987409E7,-1823204.7939994645,5.707325200530373,99637.32508526504
1993-07-03,297.93561367648385,300.3347540345402,1.4418012248593623E7,-2250509.567104206,3.2484249250063004,99752.64197622101
1993-07-04,297.8143662211618,300.2037268503296,1.4799956770961693E7,-1892231.8231984999,6.747825901528894,99760.71977683381
1993-07-05,297.9795151448311,299.6651593448541,9020487.635681756,-1214126.5341548354,9.93022449199732,99572.7337228247
1993-07-06,298.00455812058584,299.50201818689476,8297048.19930351,-1104321.8446289848,6.569325925448162,99336.36601443034
1993-07-07,297.7066671088908,300.4211190727228,1.5078268266809536E7,-2317113.4827216715,7.660197163439296,99340.41433038109
1993-07-08,297.40171757778194,300.47969304890455,1.4113440977765875E7,-2199024.676399678,6.751706611042421,99416.20973460765
