date,d2m,t2m,ssr,str,tp,sp
4/2/1988,294.0284079,302.074461,1.93E+07,-5882278.903,0.025646737,100179.1452
4/3/1988,293.5232149,302.6643042,2.00E+07,-6196344.22,0.003608183,100121.8915
4/4/1988,294.3716233,303.0728645,2.11E+07,-6944735.686,0.002151896,99968.68812
4/5/1988,294.771721,302.1394865,2.15E+07,-7017599.344,3.57E-04,100039.9262
4/6/1988,295.2419274,301.9466322,2.15E+07,-6478161.55,0.003119921,100122.1037
4/7/1988,295.9603064,302.7382978,2.07E+07,-6181145.424,0.011538857,100160.5149
4/8/1988,295.3686566,303.3437198,2.09E+07,-6544112.809,0.018225053,100197.9062
4/9/1988,295.9818473,302.8197904,2.10E+07,-5899610.487,0.015506281,100337.2643
4/10/1988,295.8246256,302.9843578,1.98E+07,-5523917.745,0.23373764,100321.924
4/11/1988,295.9409431,303.1473474,2.01E+07,-6063883.399,0.066991951,100339.9764
4/12/1988,295.774623,303.0299419,2.05E+07,-6056859.574,0.116447157,100318.0518
4/13/1988,296.689294,302.9628788,1.83E+07,-4477601.895,0.341706104,100109.6127
4/14/1988,295.820763,300.709446,1.69E+07,-3350274.598,22.75504825,99981.2825
4/15/1988,295.8462051,299.31818,1.59E+07,-2943670.743,23.77807077,100062.3603
4/16/1988,296.0682233,298.2995065,1.00E+07,-2327942.667,7.167824529,100295.7049
4/17/1988,296.3141434,298.6686431,1.16E+07,-3103922.436,8.967418494,100433.4433
4/18/1988,295.8913709,300.046106,1.79E+07,-4149970.735,1.822790414,100150.8618
4/19/1988,295.9864363,299.2149059,1.68E+07,-3687097.504,5.678378075,100046.0783
4/20/1988,296.489707,299.9503448,1.84E+07,-4085314.3,1.498924303,100028.3593
4/21/1988,296.3638462,299.9657392,1.76E+07,-3913761.248,13.65364301,100020.834
4/22/1988,296.4915756,298.6871898,1.14E+07,-3236346.782,6.637305854,100080.8787
4/23/1988,296.7374225,299.9255287,1.67E+07,-4185527.786,1.626247069,100051.8509
4/24/1988,295.5420222,301.0685384,2.10E+07,-4932113.312,0.104432562,99987.90742
4/25/1988,295.7385468,301.8143664,1.99E+07,-4798993.977,0.115184333,100180.1133
4/26/1988,296.1386713,301.3547347,1.83E+07,-4401529.506,0.33346741,100257.9788
4/27/1988,296.8736431,301.3151103,1.91E+07,-4713848.445,1.163523942,100097.9646
4/28/1988,297.5183982,301.0487466,1.59E+07,-3565679.613,20.92283232,100001.919
4/29/1988,295.5414643,298.7607112,1.14E+07,-3829092.081,2.918247075,99985.23863
4/30/1988,295.7039023,299.5075773,1.95E+07,-4536460.125,2.184036689,99850.39729
5/1/1988,296.0267833,299.9789027,1.93E+07,-4836904.638,0.789847943,99933.0142
5/2/1988,296.3268541,301.0137962,2.05E+07,-4647680.424,0.915102425,100024.4257
5/3/1988,296.7713334,301.2314654,1.97E+07,-4522694.946,0.482879238,99920.45709
